event_second,pair_1,ask_1,pair_2,ask_2,pair_3,ask_3,ratio
2024-02-17 15:54:35,MATICBTC,1.79e-05,BTCUSDT,51685.79,MATICUSDT,0.9275,0.997493952560647
2024-02-17 16:15:51,LTCBTC,0.001348,BTCUSDT,51569.3,LTCUSDT,69.69,0.9974948543550008
2024-02-17 14:37:41,ADAUSDC,0.5861,USDCUSDT,0.9992,ADAUSDT,0.5871,0.9974980752853007
2024-02-17 15:34:01,MATICBTC,1.793e-05,BTCUSDT,51600.02,MATICUSDT,0.9275,0.99750766425876
2024-02-17 14:57:52,ADABTC,1.131e-05,BTCUSDT,51674.88,ADAUSDT,0.5859,0.997513044546851
2024-02-17 14:31:42,ADABTC,1.13e-05,BTCUSDT,51694.33,ADAUSDT,0.5856,0.997516955259563
2024-02-17 14:31:48,ADABTC,1.13e-05,BTCUSDT,51694.53,ADAUSDT,0.5856,0.9975208145491803
2024-02-17 16:28:03,DOGEBTC,1.62e-06,BTCUSDT,51489.36,DOGEUSDT,0.08362,0.9975216838077016
2024-02-17 14:30:51,DOGEBTC,1.63e-06,BTCUSDT,51699.86,DOGEUSDT,0.08448,0.9975233404356061
2024-02-17 15:29:08,MATICBTC,1.793e-05,BTCUSDT,51623.1,MATICUSDT,0.9279,0.9975236372453928
2024-02-17 14:30:55,SOLUSDC,108.96,USDCUSDT,0.9989,SOLUSDT,109.11,0.9975267528182568
2024-02-17 14:11:27,SOLUSDC,109.05,USDCUSDT,0.9989,SOLUSDT,109.2,0.9975278846153846
2024-02-17 16:22:27,ETHBTC,0.05347,BTCUSDT,51537.58,ETHUSDT,2762.54,0.9975292312871489
2024-02-17 16:10:21,AVAXBTC,0.0007648,BTCUSDT,51572.15,AVAXUSDT,39.54,0.997531115832069
2024-02-17 16:10:22,AVAXBTC,0.0007648,BTCUSDT,51572.17,AVAXUSDT,39.54,0.9975315026808296
2024-02-17 15:21:43,ADABTC,1.13e-05,BTCUSDT,51633.3,ADAUSDT,0.5849,0.9975316977261073
2024-02-17 15:16:41,MATICBTC,1.793e-05,BTCUSDT,51629.34,MATICUSDT,0.928,0.9975367092672413
2024-02-17 15:20:53,DOGEBTC,1.63e-06,BTCUSDT,51633.29,DOGEUSDT,0.08437,0.9975377823871044
2024-02-17 14:49:17,SOLUSDC,109.35,USDCUSDT,0.999,SOLUSDT,109.51,0.9975404072687424
2024-02-17 15:30:03,MATICBTC,1.794e-05,BTCUSDT,51623.17,MATICUSDT,0.9284,0.997543806333477
2024-02-17 16:12:06,AVAXBTC,0.0007648,BTCUSDT,51572.83,AVAXUSDT,39.54,0.9975442686899344
2024-02-17 15:18:45,LTCBTC,0.001354,BTCUSDT,51630.72,LTCUSDT,70.08,0.997545589041096
2024-02-17 15:45:43,SOLUSDC,108.89,USDCUSDT,0.9992,SOLUSDT,109.07,0.9975510039424224
2024-02-17 15:45:45,SOLUSDC,108.91,USDCUSDT,0.9992,SOLUSDT,109.09,0.9975513062608854
2024-02-17 15:45:46,SOLUSDC,108.93,USDCUSDT,0.9992,SOLUSDT,109.11,0.997551608468518
2024-02-17 15:45:49,SOLUSDC,108.95,USDCUSDT,0.9992,SOLUSDT,109.13,0.9975519105653808
2024-02-17 16:15:46,AVAXBTC,0.0007637,BTCUSDT,51569.3,AVAXUSDT,39.48,0.9975550762411348
2024-02-17 16:00:59,MATICBTC,1.789e-05,BTCUSDT,51685.24,MATICUSDT,0.9269,0.9975714139605135
2024-02-17 16:04:06,ADABTC,1.133e-05,BTCUSDT,51674.82,ADAUSDT,0.5869,0.9975731991821436
2024-02-17 16:29:30,SOLBTC,0.0020746,BTCUSDC,51480.0,SOLUSDC,107.06,0.9975752662058658
2024-02-17 14:15:58,DOGEBTC,1.63e-06,BTCUSDT,51714.99,DOGEUSDT,0.0845,0.9975790970414201
2024-02-17 14:31:46,AVAXBTC,0.0007638,BTCUSDT,51694.42,AVAXUSDT,39.58,0.9975795350176857
2024-02-17 15:37:11,MATICBTC,1.792e-05,BTCUSDT,51571.35,MATICUSDT,0.9264,0.997580518134715
2024-02-17 15:45:29,MATICBTC,1.79e-05,BTCUSDT,51601.33,MATICUSDT,0.9259,0.9975848439356303
2024-02-17 16:22:03,ETHBTC,0.05346,BTCUSDT,51537.58,ETHUSDT,2761.84,0.9975954533209743
2024-02-17 16:11:01,ETHBTC,0.05365,BTCUSDT,51571.35,ETHUSDT,2773.46,0.9975997229092901
2024-02-17 14:12:26,MATICBTC,1.79e-05,BTCUSDT,51702.51,MATICUSDT,0.9277,0.9976015188099602
2024-02-17 16:15:13,AVAXBTC,0.0007639,BTCUSDT,51571.36,AVAXUSDT,39.49,0.9976034921245884
2024-02-17 14:32:45,ADABTC,1.13e-05,BTCUSDT,51716.63,ADAUSDT,0.5858,0.9976065534312051
2024-02-17 16:19:05,AVAXBTC,0.0007641,BTCUSDT,51571.23,AVAXUSDT,39.5,0.9976095403291139
2024-02-17 14:32:54,ADABTC,1.13e-05,BTCUSDT,51716.86,ADAUSDT,0.5858,0.99761099009901
2024-02-17 16:13:32,AVAXBTC,0.0007641,BTCUSDT,51571.35,AVAXUSDT,39.5,0.9976118616455696
2024-02-17 16:13:39,AVAXBTC,0.0007641,BTCUSDT,51571.49,AVAXUSDT,39.5,0.9976145698481012
2024-02-17 16:11:16,AVAXBTC,0.0007643,BTCUSDT,51571.41,AVAXUSDT,39.51,0.9976215809415339
2024-02-17 14:16:40,DOGEBTC,1.63e-06,BTCUSDT,51711.11,DOGEUSDT,0.08449,0.9976223138832998
2024-02-17 14:20:24,ETHBTC,0.05363,BTCUSDT,51718.22,ETHUSDT,2780.25,0.9976254432515061
2024-02-17 14:33:53,SOLUSDC,109.27,USDCUSDT,0.999,SOLUSDT,109.42,0.9976305063059769
2024-02-17 16:28:47,SOLBTC,0.0020746,BTCUSDT,51439.68,SOLUSDT,106.97,0.9976326084696643
2024-02-17 14:09:50,ETHBTC,0.05361,BTCUSDT,51699.85,ETHUSDT,2778.2,0.997634784572745
2024-02-17 15:05:42,AVAXBTC,0.0007651,BTCUSDT,51674.82,AVAXUSDT,39.63,0.9976382735806206
2024-02-17 16:16:11,AVAXBTC,0.0007638,BTCUSDT,51553.79,AVAXUSDT,39.47,0.9976383278946036
2024-02-17 14:16:39,AVAXBTC,0.0007638,BTCUSDT,51710.62,AVAXUSDT,39.59,0.9976400999242233
2024-02-17 16:16:26,ADABTC,1.134e-05,BTCUSDT,51553.79,ADAUSDT,0.586,0.997645014675768
2024-02-17 15:29:43,MATICBTC,1.794e-05,BTCUSDT,51623.17,MATICUSDT,0.9283,0.9976512655391576
2024-02-17 16:08:23,SOLUSDC,108.09,USDCUSDT,0.9995,SOLUSDT,108.29,0.9976540308431066
2024-02-17 14:47:10,ADABTC,1.131e-05,BTCUSDT,51699.85,ADAUSDT,0.5861,0.9976545017915032
2024-02-17 14:17:04,AVAXBTC,0.0007638,BTCUSDT,51711.65,AVAXUSDT,39.59,0.9976599714574387
2024-02-17 16:12:47,AVAXBTC,0.0007651,BTCUSDT,51571.63,AVAXUSDT,39.55,0.9976600281415929
2024-02-17 14:21:16,ADABTC,1.13e-05,BTCUSDT,51719.51,ADAUSDT,0.5858,0.9976621082280642
2024-02-17 14:32:20,ADABTC,1.131e-05,BTCUSDT,51700.25,ADAUSDT,0.5861,0.9976622206108173
2024-02-17 14:32:21,ADABTC,1.131e-05,BTCUSDT,51700.45,ADAUSDT,0.5861,0.9976660800204744
2024-02-17 16:30:05,SOLBTC,0.0020755,BTCUSDT,51400.0,SOLUSDT,106.93,0.9976685682222014
2024-02-17 14:57:51,ADABTC,1.131e-05,BTCUSDT,51674.88,ADAUSDT,0.5858,0.9976833267326732
2024-02-17 14:31:34,ADABTC,1.13e-05,BTCUSDT,51694.16,ADAUSDT,0.5855,0.9976840444064903
2024-02-17 15:54:27,ETHBTC,0.05373,BTCUSDT,51685.6,ETHUSDT,2783.51,0.9976854000883775
2024-02-17 16:29:57,SOLUSDC,106.8,USDCUSDT,0.9989,SOLUSDT,106.93,0.9976855887028896
2024-02-17 15:45:18,MATICBTC,1.79e-05,BTCUSDT,51601.04,MATICUSDT,0.9258,0.9976869907107369
2024-02-17 16:19:23,AVAXBTC,0.0007638,BTCUSDT,51556.37,AVAXUSDT,39.47,0.9976882545224222
2024-02-17 15:53:53,MATICBTC,1.79e-05,BTCUSDT,51684.9,MATICUSDT,0.9273,0.9976919120025882
2024-02-17 14:09:26,DOGEBTC,1.63e-06,BTCUSDT,51702.72,DOGEUSDT,0.08447,0.9976966212856636
2024-02-17 16:19:24,AVAXBTC,0.0007638,BTCUSDT,51557.17,AVAXUSDT,39.47,0.9977037356473271
2024-02-17 14:21:54,AVAXBTC,0.000765,BTCUSDT,51724.29,AVAXUSDT,39.66,0.9977075605143721
2024-02-17 14:10:42,SOLUSDC,108.98,USDCUSDT,0.9989,SOLUSDT,109.11,0.9977098524424892
2024-02-17 15:59:33,MATICBTC,1.79e-05,BTCUSDT,51680.38,MATICUSDT,0.9272,0.9977122540983606
2024-02-17 14:15:30,AVAXBTC,0.0007638,BTCUSDT,51714.42,AVAXUSDT,39.59,0.9977134123768627
2024-02-17 16:30:02,SOLBTC,0.0020754,BTCUSDT,51400.0,SOLUSDT,106.92,0.9977138047138046
2024-02-17 16:13:15,AVAXBTC,0.0007638,BTCUSDT,51571.43,AVAXUSDT,39.48,0.9977269056231004
2024-02-17 16:27:34,LTCBTC,0.001348,BTCUSDT,51500.01,LTCUSDT,69.58,0.9977294262719173
2024-02-17 14:26:59,ADABTC,1.131e-05,BTCUSDT,51703.75,ADAUSDT,0.5861,0.9977297602798159
2024-02-17 14:33:48,LTCBTC,0.001354,BTCUSDT,51721.4,LTCUSDT,70.19,0.9977315230089756
2024-02-17 16:22:04,ETHBTC,0.05347,BTCUSDT,51537.58,ETHUSDT,2761.97,0.9977350958192885
2024-02-17 15:52:43,MATICBTC,1.79e-05,BTCUSDT,51681.67,MATICUSDT,0.9272,0.9977371581104401
2024-02-17 15:52:48,MATICBTC,1.79e-05,BTCUSDT,51681.72,MATICUSDT,0.9272,0.9977381233822261
2024-02-17 15:39:18,ETHUSDC,2772.49,USDCUSDT,0.9989,ETHUSDT,2775.71,0.9977412125185987
2024-02-17 14:21:35,LTCBTC,0.001353,BTCUSDT,51723.58,LTCUSDT,70.14,0.9977474157399489
2024-02-17 14:32:43,AVAXBTC,0.0007638,BTCUSDT,51716.22,AVAXUSDT,39.59,0.9977481393281131
2024-02-17 14:32:44,AVAXBTC,0.0007638,BTCUSDT,51716.62,AVAXUSDT,39.59,0.9977558564283909
2024-02-17 16:20:26,ETHUSDC,2765.82,USDCUSDT,0.999,ETHUSDT,2769.24,0.9977662391125364
2024-02-17 14:23:16,ADABTC,1.13e-05,BTCUSDT,51724.95,ADAUSDT,0.5858,0.9977670450665755
2024-02-17 16:16:16,LTCBTC,0.001348,BTCUSDT,51553.79,LTCUSDT,69.65,0.997767536539842
2024-02-17 14:35:58,ADAUSDC,0.5861,USDCUSDT,0.9993,ADAUSDT,0.587,0.9977678534923338
2024-02-17 16:10:36,AVAXBTC,0.0007648,BTCUSDT,51571.35,AVAXUSDT,39.53,0.9977679858335441
2024-02-17 14:13:39,AVAXBTC,0.0007638,BTCUSDT,51704.62,AVAXUSDT,39.58,0.9977763707933301
2024-02-17 16:21:15,ETHBTC,0.05356,BTCUSDT,51537.58,ETHUSDT,2766.5,0.9977779811313936
2024-02-17 16:20:57,ETHBTC,0.05355,BTCUSDT,51547.33,ETHUSDT,2766.5,0.9977804162298933
2024-02-17 16:21:02,ETHBTC,0.05355,BTCUSDT,51547.34,ETHUSDT,2766.5,0.9977806097957708
2024-02-17 15:44:45,MATICBTC,1.79e-05,BTCUSDT,51600.33,MATICUSDT,0.9257,0.9977810381333048
2024-02-17 16:11:54,DOGEBTC,1.63e-06,BTCUSDT,51572.57,DOGEUSDT,0.08425,0.997783846884273
2024-02-17 15:21:27,AVAXBTC,0.0007666,BTCUSDT,51633.31,AVAXUSDT,39.67,0.997784105016385
2024-02-17 14:10:34,SOLBTC,0.0021018,BTCUSDC,51698.05,SOLUSDC,108.9,0.9977866068870523
2024-02-17 15:56:54,MATICBTC,1.79e-05,BTCUSDT,51684.5,MATICUSDT,0.9272,0.997791792493529
2024-02-17 15:04:56,ADAUSDC,0.584,USDCUSDT,0.999,ADAUSDT,0.5847,0.9978040020523344
2024-02-17 14:57:07,AVAXBTC,0.000766,BTCUSDT,51674.83,AVAXUSDT,39.67,0.9978048847995966
2024-02-17 16:12:11,AVAXBTC,0.000765,BTCUSDT,51572.93,AVAXUSDT,39.54,0.9978070675265552
2024-02-17 15:00:02,SOLUSDC,109.2,USDCUSDT,0.999,SOLUSDT,109.33,0.9978121284185494
2024-02-17 14:34:06,SOLUSDC,109.28,USDCUSDT,0.999,SOLUSDT,109.41,0.9978129969838224
2024-02-17 14:58:57,AVAXBTC,0.0007662,BTCUSDT,51674.82,AVAXUSDT,39.68,0.9978136865927419
2024-02-17 14:33:31,AVAXBTC,0.0007638,BTCUSDT,51719.79,AVAXUSDT,39.59,0.997817014448093
2024-02-17 14:26:59,LTCBTC,0.001354,BTCUSDT,51703.75,LTCUSDT,70.16,0.9978175242303308
2024-02-17 14:27:00,LTCBTC,0.001354,BTCUSDT,51703.77,LTCUSDT,70.16,0.9978179102052451
2024-02-17 15:00:21,AVAXBTC,0.0007662,BTCUSDT,51675.24,AVAXUSDT,39.68,0.9978217965725806
2024-02-17 15:07:07,ADABTC,1.13e-05,BTCUSDT,51674.82,ADAUSDT,0.5852,0.997822053998633
2024-02-17 14:37:17,SOLUSDC,109.37,USDCUSDT,0.9991,SOLUSDT,109.51,0.9978227285179435
2024-02-17 16:18:24,ETHUSDC,2765.76,USDCUSDT,0.999,ETHUSDT,2769.02,0.9978238654830951
2024-02-17 15:03:57,ADABTC,1.13e-05,BTCUSDT,51675.1,ADAUSDT,0.5852,0.9978274606971974
2024-02-17 16:03:55,LINKBTC,0.0003799,BTCUSDT,51674.82,LINKUSDT,19.674,0.9978277990240928
2024-02-17 15:57:37,MATICBTC,1.79e-05,BTCUSDT,51675.32,MATICUSDT,0.927,0.9978298036677454
2024-02-17 14:33:38,AVAXBTC,0.0007638,BTCUSDT,51720.78,AVAXUSDT,39.59,0.9978361142712805
2024-02-17 14:35:25,ADAUSDC,0.5859,USDCUSDT,0.9992,ADAUSDT,0.5867,0.9978375319584114
2024-02-17 15:56:09,MATICBTC,1.79e-05,BTCUSDT,51687.23,MATICUSDT,0.9272,0.9978444963330458
2024-02-17 15:56:19,MATICBTC,1.79e-05,BTCUSDT,51687.42,MATICUSDT,0.9272,0.9978481643658327
2024-02-17 14:56:58,LTCBTC,0.001355,BTCUSDT,51674.83,LTCUSDT,70.17,0.9978537074248255
2024-02-17 15:14:18,MATICBTC,1.793e-05,BTCUSDT,51656.9,MATICUSDT,0.9282,0.9978541445809093
2024-02-17 15:09:40,AVAXBTC,0.000767,BTCUSDT,51675.07,AVAXUSDT,39.72,0.9978544483887211
2024-02-17 15:20:00,AVAXBTC,0.0007663,BTCUSDT,51631.21,AVAXUSDT,39.65,0.9978561468600253
2024-02-17 14:10:33,LTCBTC,0.001353,BTCUSDT,51699.85,LTCUSDT,70.1,0.9978587310984309
2024-02-17 15:49:04,ETHBTC,0.05376,BTCUSDT,51675.78,ETHUSDT,2784.04,0.9978627939253747
2024-02-17 16:13:52,AVAXBTC,0.0007641,BTCUSDT,51571.37,AVAXUSDT,39.49,0.9978648725500127
2024-02-17 16:11:05,AVAXBTC,0.0007641,BTCUSDT,51571.38,AVAXUSDT,39.49,0.997865066042036
2024-02-17 16:16:27,LINKBTC,0.0003788,BTCUSDT,51550.29,LINKUSDT,19.569,0.9978665160202361
2024-02-17 15:26:54,ETHBTC,0.05374,BTCUSDT,51637.34,ETHUSDT,2780.91,0.9978714347461803
2024-02-17 14:36:52,ETHBTC,0.05366,BTCUSDT,51760.13,ETHUSDT,2783.37,0.9978725702296136
2024-02-17 14:12:30,ADAUSDC,0.5847,USDCUSDT,0.9989,ADAUSDT,0.5853,0.9978760123013838
2024-02-17 14:10:49,DOGEBTC,1.63e-06,BTCUSDT,51699.85,DOGEUSDT,0.08445,0.9978775074008289
2024-02-17 14:30:24,ETHBTC,0.05363,BTCUSDT,51699.85,ETHUSDT,2778.56,0.9978776616304849
2024-02-17 14:26:03,AVAXBTC,0.0007645,BTCUSDT,51714.9,AVAXUSDT,39.62,0.9978808947501263
2024-02-17 14:11:56,MATICBTC,1.79e-05,BTCUSDT,51700.58,MATICUSDT,0.9274,0.9978869764934226
2024-02-17 14:11:57,MATICBTC,1.79e-05,BTCUSDT,51700.6,MATICUSDT,0.9274,0.9978873625188701
2024-02-17 16:14:08,ETHBTC,0.05362,BTCUSDT,51571.37,ETHUSDT,2771.11,0.9978877992573374
2024-02-17 14:10:48,SOLUSDC,109.03,USDCUSDT,0.9989,SOLUSDT,109.14,0.9978932288803372
2024-02-17 14:11:33,SOLUSDC,109.07,USDCUSDT,0.9989,SOLUSDT,109.18,0.9978935977285215
2024-02-17 16:28:05,ETHBTC,0.05351,BTCUSDT,51489.36,ETHUSDT,2761.01,0.9978941233823855
2024-02-17 15:53:40,SOLBTC,0.0021017,BTCUSDC,51711.2,SOLUSDC,108.91,0.9979012858323386
2024-02-17 16:12:31,AVAXBTC,0.0007651,BTCUSDT,51571.35,AVAXUSDT,39.54,0.9979069267830045
2024-02-17 16:12:35,AVAXBTC,0.0007651,BTCUSDT,51571.39,AVAXUSDT,39.54,0.9979077007840162
2024-02-17 16:12:22,AVAXBTC,0.0007651,BTCUSDT,51571.45,AVAXUSDT,39.54,0.9979088617855336
2024-02-17 16:12:41,AVAXBTC,0.0007651,BTCUSDT,51571.51,AVAXUSDT,39.54,0.9979100227870512
2024-02-17 16:12:45,AVAXBTC,0.0007651,BTCUSDT,51571.59,AVAXUSDT,39.54,0.9979115707890742
2024-02-17 15:00:05,SOLUSDC,109.2,USDCUSDT,0.9991,SOLUSDT,109.33,0.9979120095124852
2024-02-17 14:17:06,AVAXBTC,0.0007638,BTCUSDT,51711.69,AVAXUSDT,39.58,0.9979128050025267
2024-02-17 14:20:03,LTCBTC,0.001353,BTCUSDT,51717.68,LTCUSDT,70.12,0.9979181551625783
2024-02-17 14:17:25,AVAXBTC,0.0007638,BTCUSDT,51712.09,AVAXUSDT,39.58,0.9979205240525517
2024-02-17 16:13:10,AVAXBTC,0.0007651,BTCUSDT,51572.09,AVAXUSDT,39.54,0.9979212458017198
2024-02-17 16:00:24,LTCBTC,0.001351,BTCUSDT,51691.4,LTCUSDT,69.98,0.9979291426121749
2024-02-17 14:42:09,LTCBTC,0.001355,BTCUSDT,51730.43,LTCUSDT,70.24,0.9979318429669706
2024-02-17 14:33:02,LTCBTC,0.001354,BTCUSDT,51717.05,LTCUSDT,70.17,0.9979319609519738
2024-02-17 15:31:26,ETHUSDC,2772.26,USDCUSDT,0.9992,ETHUSDT,2775.77,0.9979364976204802
2024-02-17 14:18:04,AVAXBTC,0.0007638,BTCUSDT,51712.99,AVAXUSDT,39.58,0.9979378919151087
2024-02-17 14:18:05,AVAXBTC,0.0007638,BTCUSDT,51713.0,AVAXUSDT,39.58,0.9979380848913594
2024-02-17 14:18:06,AVAXBTC,0.0007638,BTCUSDT,51713.03,AVAXUSDT,39.58,0.9979386638201112
2024-02-17 14:31:26,AVAXBTC,0.0007637,BTCUSDT,51693.95,AVAXUSDT,39.56,0.9979441257583416
2024-02-17 14:30:24,AVAXBTC,0.000764,BTCUSDT,51699.85,AVAXUSDT,39.58,0.9979455634158666
2024-02-17 15:55:55,MATICBTC,1.79e-05,BTCUSDT,51686.92,MATICUSDT,0.9271,0.9979461417322836
2024-02-17 15:58:02,MATICBTC,1.79e-05,BTCUSDT,51675.86,MATICUSDT,0.9269,0.9979478843456685
2024-02-17 15:15:03,ADABTC,1.13e-05,BTCUSDT,51628.57,ADAUSDT,0.5846,0.9979521741361616
2024-02-17 15:48:51,LTCBTC,0.001355,BTCUSDT,51672.58,LTCUSDT,70.16,0.9979524786202966
2024-02-17 14:12:04,AVAXBTC,0.0007638,BTCUSDT,51700.74,AVAXUSDT,39.57,0.9979536318423048
2024-02-17 15:48:55,LTCBTC,0.001355,BTCUSDT,51672.65,LTCUSDT,70.16,0.9979538305302167
2024-02-17 16:11:51,AVAXBTC,0.0007657,BTCUSDT,51572.51,AVAXUSDT,39.57,0.9979547866312865
2024-02-17 14:27:02,LTCBTC,0.001354,BTCUSDT,51703.81,LTCUSDT,70.15,0.9979609228795435
2024-02-17 15:11:59,AVAXBTC,0.0007667,BTCUSDT,51674.82,AVAXUSDT,39.7,0.99796182604534
2024-02-17 14:27:11,LTCBTC,0.001354,BTCUSDT,51703.98,LTCUSDT,70.15,0.9979642041339986
2024-02-17 16:20:56,ETHBTC,0.05356,BTCUSDT,51547.33,ETHUSDT,2766.5,0.9979667431050064
2024-02-17 16:21:03,ETHBTC,0.05356,BTCUSDT,51547.34,ETHUSDT,2766.5,0.9979669367070306
2024-02-17 14:32:43,ADABTC,1.131e-05,BTCUSDT,51716.22,ADAUSDT,0.5861,0.9979703944719333
2024-02-17 16:21:04,ETHBTC,0.05356,BTCUSDT,51547.34,ETHUSDT,2766.49,0.9979705440467886
2024-02-17 14:45:07,LTCBTC,0.001355,BTCUSDT,51703.05,LTCUSDT,70.2,0.9979719764957266
2024-02-17 15:05:03,ADAUSDC,0.584,USDCUSDT,0.999,ADAUSDT,0.5846,0.9979746835443036
2024-02-17 14:45:14,LTCBTC,0.001355,BTCUSDT,51703.2,LTCUSDT,70.2,0.9979748717948717
2024-02-17 16:27:59,ETHBTC,0.05352,BTCUSDT,51489.36,ETHUSDT,2761.29,0.9979794035396499
2024-02-17 15:15:40,LTCBTC,0.001354,BTCUSDT,51623.72,LTCUSDT,70.04,0.9979799668760707
2024-02-17 16:01:10,SOLBTC,0.002102,BTCUSDT,51674.86,SOLUSDT,108.84,0.99798379015068
2024-02-17 15:11:48,ETHBTC,0.05368,BTCUSDT,51675.07,ETHUSDT,2779.52,0.9979844568846419
2024-02-17 14:23:02,AVAXBTC,0.0007654,BTCUSDT,51724.67,AVAXUSDT,39.67,0.9979849361734306
2024-02-17 14:11:57,SOLUSDC,109.11,USDCUSDT,0.9989,SOLUSDT,109.21,0.9979853401703142
2024-02-17 14:14:54,SOLUSDC,109.24,USDCUSDT,0.9989,SOLUSDT,109.34,0.9979864276568501
2024-02-17 14:33:12,ADABTC,1.131e-05,BTCUSDT,51717.28,ADAUSDT,0.5861,0.9979908493431155
2024-02-17 14:12:44,AVAXBTC,0.0007638,BTCUSDT,51702.87,AVAXUSDT,39.57,0.9979947461713421
2024-02-17 16:19:29,AVAXBTC,0.0007638,BTCUSDT,51559.15,AVAXUSDT,39.46,0.9979949004054739
2024-02-17 14:30:01,ADABTC,1.131e-05,BTCUSDT,51699.85,ADAUSDT,0.5859,0.9979950563236046
2024-02-17 14:33:54,SOLUSDC,109.27,USDCUSDT,0.999,SOLUSDT,109.38,0.9979953373560067
2024-02-17 14:34:16,SOLUSDC,109.3,USDCUSDT,0.999,SOLUSDT,109.41,0.997995612832465
2024-02-17 14:12:49,AVAXBTC,0.0007638,BTCUSDT,51702.96,AVAXUSDT,39.57,0.9979964833965126
2024-02-17 16:12:19,DOGEBTC,1.63e-06,BTCUSDT,51571.37,DOGEUSDT,0.08423,0.9979975436305356
2024-02-17 14:20:26,ETHBTC,0.05365,BTCUSDT,51718.27,ETHUSDT,2780.25,0.9979984481611366
2024-02-17 15:49:17,ETHBTC,0.05377,BTCUSDT,51682.32,ETHUSDT,2784.53,0.9979990685681245
2024-02-17 15:48:26,LTCBTC,0.001355,BTCUSDT,51660.32,LTCUSDT,70.14,0.9980001938979184
2024-02-17 14:09:47,LTCBTC,0.001353,BTCUSDT,51699.85,LTCUSDT,70.09,0.9980010993008989
2024-02-17 14:26:45,AVAXBTC,0.0007644,BTCUSDT,51714.9,AVAXUSDT,39.61,0.9980022610451907
2024-02-17 16:12:47,DOGEBTC,1.63e-06,BTCUSDT,51571.63,DOGEUSDT,0.08423,0.9980025750920098
2024-02-17 14:21:23,ETHBTC,0.05366,BTCUSDT,51719.87,ETHUSDT,2780.84,0.9980035615857079
2024-02-17 14:13:04,AVAXBTC,0.0007638,BTCUSDT,51703.38,AVAXUSDT,39.57,0.9980045904473085
2024-02-17 14:28:57,ADABTC,1.131e-05,BTCUSDT,51700.38,ADAUSDT,0.5859,0.9980052872503841
2024-02-17 16:13:01,DOGEBTC,1.63e-06,BTCUSDT,51571.91,DOGEUSDT,0.08423,0.9980079935889826
2024-02-17 14:21:24,ETHBTC,0.05366,BTCUSDT,51719.95,ETHUSDT,2780.83,0.9980086941668495
2024-02-17 14:21:21,ETHBTC,0.05366,BTCUSDT,51719.77,ETHUSDT,2780.82,0.9980088097036125
2024-02-17 14:11:55,DOGEBTC,1.63e-06,BTCUSDT,51700.56,DOGEUSDT,0.08444,0.9980093889152061
2024-02-17 14:32:36,SOLUSDC,109.05,USDCUSDT,0.9992,SOLUSDT,109.18,0.9980102582890638
2024-02-17 14:21:26,ETHBTC,0.05366,BTCUSDT,51720.06,ETHUSDT,2780.83,0.9980108167705325
2024-02-17 14:21:28,ETHBTC,0.05366,BTCUSDT,51720.18,ETHUSDT,2780.83,0.9980131323381869
2024-02-17 14:12:05,DOGEBTC,1.63e-06,BTCUSDT,51700.76,DOGEUSDT,0.08444,0.9980132496447183
2024-02-17 15:58:58,MATICBTC,1.79e-05,BTCUSDT,51679.35,MATICUSDT,0.9269,0.9980152821232064
2024-02-17 15:58:59,MATICBTC,1.79e-05,BTCUSDT,51679.36,MATICUSDT,0.9269,0.9980154752400475
2024-02-17 14:29:15,ADABTC,1.131e-05,BTCUSDT,51700.99,ADAUSDT,0.5859,0.9980170624679979
2024-02-17 16:20:13,AVAXBTC,0.0007638,BTCUSDT,51560.48,AVAXUSDT,39.46,0.9980206442980234
2024-02-17 14:13:22,AVAXBTC,0.0007638,BTCUSDT,51704.25,AVAXUSDT,39.57,0.9980213836239575
2024-02-17 14:21:20,ETHBTC,0.05366,BTCUSDT,51719.71,ETHUSDT,2780.78,0.9980220077100669
2024-02-17 15:21:09,LTCBTC,0.001354,BTCUSDT,51633.31,LTCUSDT,70.05,0.9980228656673804
2024-02-17 14:13:28,AVAXBTC,0.0007638,BTCUSDT,51704.37,AVAXUSDT,39.57,0.998023699924185
2024-02-17 16:20:20,AVAXBTC,0.0007638,BTCUSDT,51560.65,AVAXUSDT,39.46,0.9980239348707552
2024-02-17 16:10:58,ETHBTC,0.0535,BTCUSDC,51603.48,ETHUSDC,2766.25,0.9980248278355174
2024-02-17 14:35:42,ETHBTC,0.05366,BTCUSDT,51734.4,ETHUSDT,2781.56,0.9980255338730785
2024-02-17 14:13:34,AVAXBTC,0.0007638,BTCUSDT,51704.49,AVAXUSDT,39.57,0.9980260162244126
2024-02-17 14:13:35,AVAXBTC,0.0007638,BTCUSDT,51704.5,AVAXUSDT,39.57,0.9980262092494314
2024-02-17 14:13:38,AVAXBTC,0.0007638,BTCUSDT,51704.59,AVAXUSDT,39.57,0.9980279464746019
2024-02-17 14:13:01,ADABTC,1.13e-05,BTCUSDT,51703.31,ADAUSDT,0.5854,0.9980310949777929
2024-02-17 16:11:38,ETHBTC,0.05367,BTCUSDT,51572.11,ETHUSDT,2773.33,0.9980331023354596
2024-02-17 14:32:20,LTCBTC,0.001354,BTCUSDT,51700.25,LTCUSDT,70.14,0.9980344810379241
2024-02-17 15:20:58,AVAXBTC,0.0007666,BTCUSDT,51633.29,AVAXUSDT,39.66,0.9980353029248614
